fingerprint,alpha_type,regular_expression,selection_expression,combo_expression,settings_json,simulate_data_json,sim_id,status,timestamp,alpha_id,pnl,sharpe,turnover,fitness,error,error_details
3c6c73634eccc370a45c89da3be85157,REGULAR,"add(rank(ts_zscore(vec_avg(fnd21_allcategories_momentum), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(vec_avg(fnd21_allcategories_momentum), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",2Swinyaos4mfaQvXDuSnFPg,COMPLETE,1787123972.508509,e7zpjj86,562367,0.08,0.1056,0.02,,
7590c503165cc0e60ad22935541b769b,REGULAR,"add(rank(ts_zscore(ts_delta(vec_avg(fnd21_allcategories_insight_allcategories_insight), 20), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(ts_delta(vec_avg(fnd21_allcategories_insight_allcategories_insight), 20), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",1iokWQ8R94XXa6ilI4snBq6,COMPLETE,1787123972.9301162,2rl0YYqY,276566,0.04,0.1115,0.01,,
4b4ac38b989a3346d6d1903ad3a0de88,REGULAR,"add(rank(ts_zscore(vec_avg(fnd21_allcategories_pulse), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(vec_avg(fnd21_allcategories_pulse), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",NRycW3I15jrbiH121rN41rZ,COMPLETE,1787123973.3764951,9qXvnnbK,761980,0.08,0.1293,0.02,,
a7306c9874bc35a3943403036af42dbc,REGULAR,"add(rank(ts_zscore(vec_avg(fnd21_ghgemissions_impactpercentagettm), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(vec_avg(fnd21_ghgemissions_impactpercentagettm), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",2bsIiV6AF59KbEJj3zx0nuP,COMPLETE,1787123973.8373277,O07Y33q7,-195609,-0.02,0.1089,-0.0,,
cf83c5c36986c7afe809a37bb1509707,REGULAR,"add(rank(ts_zscore(vec_avg(fnd21_energymanagement_impactpercentagettm), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(vec_avg(fnd21_energymanagement_impactpercentagettm), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",fe25ZcqB4xRcD4vkZ76s22,COMPLETE,1787123974.242152,58lbXX31,199035,0.02,0.1031,0.0,,
8aba69f9163c424d99eb0fcbab418fcd,REGULAR,"add(rank(ts_zscore(vec_avg(fnd21_materiality_momentum), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(vec_avg(fnd21_materiality_momentum), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",Mo1RofMM591c1CT4FONUw2,COMPLETE,1787123974.6412797,bljkwwMp,3207392,0.41,0.1024,0.2,,
f8cab5a1c493fedf2d57bdbeb0eadc34,REGULAR,"add(rank(ts_zscore(subtract(vec_avg(fnd21_ghgemissions_impactpercentagettm), vec_avg(fnd21_energymanagement_impactpercentagettm)), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(subtract(vec_avg(fnd21_ghgemissions_impactpercentagettm), vec_avg(fnd21_energymanagement_impactpercentagettm)), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",3jcFISa335gma1Qdh8y1b4k,COMPLETE,1787123975.070878,O07Y33k7,-1730893,-0.16,0.1129,-0.06,,
99a43871f5569bf2ec690a1fb84ca650,REGULAR,"add(rank(ts_zscore(log(add(vec_sum(fnd21_allcategories_categoryvolumettm), 1)), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))",,,"{""decay"": 4, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""ON"", ""nanHandling"": ""ON"", ""neutralization"": ""SECTOR"", ""pasteurization"": ""ON"", ""region"": ""KOR"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP600"", ""visualization"": false}","{""regular"": ""add(rank(ts_zscore(log(add(vec_sum(fnd21_allcategories_categoryvolumettm), 1)), 60)), multiply(-rank(ts_zscore(returns, 42)), 0.35))"", ""type"": ""REGULAR""}",eNz7IQM4W9bV4T56LlxzK,COMPLETE,1787123975.4965105,6Xl8kk1J,-605938,-0.09,0.1262,-0.02,,
