===== risk62 =====
`rsk62_industry_constr_5_100_intercept` [cov=1.00, freq=daily, shape=spread]
`rsk62_init_constr_1_val1` [cov=1.00, freq=daily, shape=spread]
`rsk62_init_constr_5_val1` [cov=1.00, freq=daily, shape=spread]
`rsk62_logadv20_di` [cov=1.04, freq=daily, shape=spread]
`rsk62_logcap_di` [cov=1.04, freq=daily, shape=spread]
`rsk62_margin_di` [cov=1.04, freq=daily, shape=spread]
`rsk62_nipe_di` [cov=1.04, freq=daily, shape=spread]
`rsk62_retseries_factor_1_100_val19` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_1_100_val20` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_1_100_val21` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_1_100_val22` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_1_100_val23` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val18` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val19` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val20` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val21` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val22` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_factor_5_100_val23` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_1_100_val20` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_1_100_val21` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_1_100_val22` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_1_100_val23` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_5_100_val19` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_5_100_val20` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_5_100_val21` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_5_100_val22` [cov=1.00, freq=daily, shape=spread]
`rsk62_retseries_industry_5_100_val23` [cov=1.00, freq=daily, shape=spread]
`rsk62_risk_backfill_curratio` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_dividend` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_growth` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_logadv20` [cov=0.94, freq=daily, shape=spread]
`rsk62_risk_backfill_logcap` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_margin` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_mtl` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_mts` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_pb` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_spe` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_backfill_volatility` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_curratio` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_dividend` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_growth` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_logadv20` [cov=0.94, freq=daily, shape=spread]
`rsk62_risk_logcap` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_margin` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_mtl` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_mts` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_pb` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_spe` [cov=0.95, freq=daily, shape=spread]
`rsk62_risk_volatility` [cov=0.95, freq=daily, shape=spread]
`rsk62_volatility_di` [cov=1.04, freq=daily, shape=spread]
